Judul,Tanggal,Link,Isi Berita,Label
"Viral! Siswa SMPN 13 Balikpapan Dikeroyok Teman Sekelas, Ternyata Gara-gara Foto Asusila","Senin, 4 Maret 2024 14:51 WITA",https://kaltim.tribunnews.com/2024/03/04/viral-siswa-smpn-13-balikpapan-dikeroyok-teman-sekelas-ternyata-gara-gara-foto-asusila?page=3,"Viral! Siswa SMPN 13 Balikpapan Dikeroyok Teman Sekelas, Ternyata Gara-gara Foto Asusila. Kepala Disdikbud Samarinda, Asli Nuryadin menjelaskan, tujuan dibentuknya satgas tersebut untuk menekan angka kekerasan yang kerap terjadi pada anak di lingkungan sekolah. Setiap satgas TPPK dibentuk dari tiga orang (minimal) yang terdiri dari guru, orang tua murid atau komite sekolah, serta masyarakat. ""Bahkan kita langsung pantau melalui Data Pokok Pendidikan (Dapodik), semua sekolah harus punya satgas dan saya yakin Samarinda sudah punya semua,"" ungkapnya saat ditemui TribunKaltim, Rabu (24/1/2024). Asli menjelaskan, peran TPPK sangat vital dalam meminimalisir kekerasan seksual, perundungan, dan intoleransi di lingkungan sekolah. Dalam konteks ini, secara administrasi dan regulasi pasti akan dipenuhi oleh pusat mengingat kasus kekerasan menjadi urgensi sebab dapat mempengaruhi kondisi generasi bangsa. Untuk memaksimalkan pencegahannya, Asli menjelaskan bahwa penguatan karakter bagi siswa juga dinilai penting. Terlebih dengan menekankan nilai-nilai moral kehidupan. ""Seiring perkembangan zaman, perilaku anak-anak kita juga bergeser. Karena itu memang tantangan yang besar di era ini,"" ungkapnya. Menurutnya, setiap guru memiliki peran dalam pendekatan pencegahan, dengan memanfaatkan berbagai sudut pandang, termasuk pendekatan spiritual. ""Setiap guru pun bisa masuk ke sana, pendekatan kita misalnya bisa dari kacamata kebatinan,"" tambahnya. Dengan menggandeng berbagai lapisan dan aspek dalam masyarakat, Asli meyakini, hal tersebut dapat memberikan dampak positif pada pembentukan karakter siswa sehingga sinergi ini dapat menekan angka kekerasan di lingkungan sekolah.""Pendidikan itu harus holistik, tidak hanya diurus oleh Disdikbud, tapi ada peran parenting dan masyarakat, lintas sektoral dan industri juga,"" pungkasnya. Kekerasan SeksualMaraknya kasus kekerasan yang menimpa anak usia sekolah tak lepas dari pantauan Tim Reaksi Cepat  Perlindungan Perempuan dan Anak Kalimantan Timur (TRC PPA Kaltim). Ketua TRC PPA Kaltim, Rina Zainun mengatakan, sepanjang 2023 kasus kekerasan terhadap anak di lingkungan sekolah memang cukup meningkat. Sayangnya mereka belum  sempat membuka data kasus yang ditangani. Namun, menurutnya, kasus kekerasan terhadap anak di lingkungan sekolah yang mereka tangani 50 persen didominasi kekerasan seksual di bawah umur. ""Rata-rata usia 13 sampai 17 tahun. Mereka anak satu sekolah dan melakukan hubungan terlarang itu,"" bebernya. Ia menjelaskan perempuan selalu menjadi korban. Sementara laki-laki akan menjadi tersangka sekaligus korban yang akhirnya dikenakan Undang-Undang Sistem Peradilan Pidana Anak (UU SPPA).""Remaja laki-laki akan jadi tersangka apabila orangtua si perempuan keberatan dan melapor. Namun  penanganannya beda dengan pelaku dewasa,"" ujar Rina Zainun.",Teman
"Anak Penderita Autis di Balikpapan Tersiram Kuah Bakso Panas, Pemilik Warung Diperiksa Polisi","Jumat, 15 Desember 2023 16:45 WITA",https://kaltim.tribunnews.com/2023/12/15/anak-penderita-autis-di-balikpapan-tersiram-kuah-bakso-panas-pemilik-warung-diperiksa-polisi,"Anak Penderita Autis di Balikpapan Tersiram Kuah Bakso Panas, Pemilik Warung Diperiksa Polisi. Seorang anak penderita autis berinisial MNR (12) diduga menjadi korban kekerasan di sebuah warung bakso di Kelurahan Mekar Sari, Gunung Sari Ilir, Balikpapan. Kanit PPA Polresta Balikpapan, Ipda Iskandar Ilham, mengatakan bahwa orangtua korban melaporkan dugaan kekerasan tersebut ke polisi pada Kamis (14/12/2023) sekitar pukul 12.00 Wita. Menurut Ipda Iskandar Ilham, kronologi kejadian berawal saat korban sering masuk ke warung bakso milik terduga pelaku berinisial WM (31). WM kemudian kerap menegur korban. ""Mungkin pemilik warung ini merasa jengkel. Kemudian saat melayani pembeli, kuah bakso itu tertumpah ke tangannya (korban),"" ujar Ipda Iskandar Ilham, Jumat (15/12/2023). Ipda Iskandar Ilham mengatakan bahwa pihaknya masih mendalami apakah ada unsur kesengajaan dari perbuatan WM. Namun, ia menegaskan bahwa perkara kekerasan terhadap anak tetap dapat diproses hukum, meskipun tidak ada unsur kesengajaan. ""Nanti kami akan dalami apakah ada unsur kesengajaan atau tidak. Tetapi kalau perkara anak, mau sengaja atau tidak, tetap masuk unsurnya,"" kata Ipda Iskandar Ilham. Saat ini, WM telah diamankan oleh polisi untuk menjalani pemeriksaan lebih lanjut. Namun, ia belum ditetapkan sebagai tersangka.Sementara itu, korban MNR masih dirawat di RSUD Beriman Balikpapan. Ia mengalami luka bakar di tangan kirinya akibat terkena kuah bakso.""Untuk korban sendiri sekarang sedang dirawat di RSUD Beriman karena kemarin sempat ada pembengkakan. Hari ini dilakukan operasi,"" kata Ipda Iskandar Ilham. ""Pasal sementara yang kami terapkan, Pasal 80 ayat (1) dan ayat (2) jo. Pasal 76 C KUHP,"" pungkasnya. ",Orang asing
Bocah 6 Tahun di Samarinda Jadi Korban Kekerasan Seksual saat Numpang Buang Air di Rumah Temannya,"Jumat, 2 Juni 2023 18:44 WITA",https://kaltim.tribunnews.com/2023/06/02/bocah-6-tahun-di-samarinda-jadi-korban-kekerasan-seksual-saat-numpang-buang-air-di-rumah-temannya,"Bocah 6 Tahun di Samarinda Jadi Korban Kekerasan Seksual saat Numpang Buang Air di Rumah Temannya. Bocah perempuan berusia enam tahun menjadi korban tindakan asusila pria 60 tahun di kawasan Kecamatan Sungai Kunjang, Kota Samarinda, Provinsi Kalimantan Timur (Kaltim). Parahnya kasus kekerasan seksual itu terungkap ketika anak pelaku menceritakan tindakan tak senonoh ayahnya kepada para tetangga. Mendengar hal itu, para tetangga akhirnya menceritakan hal tersebut kepada orangtua korban. Kasus itu diungkapkan oleh Ketua Tim Reaksi Cepat Perlindungan Perempuan dan Anak (TRC-PPA) Kaltim Rina Zainun saat dikonfirmasi media, Jumat (2/6/2023). Ia menjelaskan, dari cerita anak pelaku terungkap pria lanjut usia (lansia) itu sudah dua kali melakukan kekerasan seksual terhadap korban. ""Orangtua korban memang curiga. Karena setiap anaknya buang air besar pasti menangis kesakitan. Tapi si anak tidak pernah cerita kenapa,"" ungkap Rina Zainun. Firasat buruk orang tua korban pun terbukti setelah para tetangga menceritakan hal yang disampaikan anak pelaku. Setelah didesak barulah korban mengaku telah menjadi korban tindakan asusila lansia itu saat menumpang buang air kecil. Tak terima orang tua korban langsung melakukan pelaporan ke Polsek Sungai Kunjang, Minggu (28/5/2023) lalu.""Setelah laporan, besoknya kami dampingi korban untuk melakukan visum,"" jelasnya. Dengan bukti-bukti kuat itu, tak butuh waktu lama bagi pihak kepolisian untuk mengamankan pelaku pada Rabu (31/5) lalu.Dikonfirmasi terkait informasi itu, Kapolresta Samarinda Kombes Pol Ary Fadli melalui Kapolsek Sungai Kunjang, Kompol Made Anwara membenarkan adanya kejadian tersebut.""Benar pelaku telah kami amankan. Saat ini masih dilakukan pemeriksaan,"" singkat Kompol Made Anwara.",Tetangga
"Viral dan Disorot Mahfud MD, Terkuak Pelaku Penganiayaan Anak Panti Asuhan di Palembang Positif HIV","Selasa, 28 Februari 2023 20:19 WITA",https://kaltim.tribunnews.com/2023/02/28/viral-dan-disorot-mahfud-md-terkuak-pelaku-penganiayaan-anak-panti-asuhan-di-palembang-positif-hiv?page=2,"Viral dan Disorot Mahfud MD, Terkuak Pelaku Penganiayaan Anak Panti Asuhan di Palembang Positif HIV. Kapolrestabes Palembang, Kombes Pol Mokhammad Ngajib mengatakan meski pemilik panti asuhan positif HIV, para anak-anak yang berada di panti dipastikan tidak tertular. ""Anak-anak yayasan panti asuhan Fisabilillah Al-Amin sudah kami periksa di RS Bhayangkara, dan hasilnya negatif. Tidak ada yang tertular, Alhamdulillah semuanya sehat,"" paparnya, Senin (27/2/2023), dikutip dari TribunSumsel.com. Tersangka akan ditahan di tempat khusus di Polrestabes Palembang sembari pihak kepolisian berkoordinasi dengan Dinas Kesehatan Kota Palembang. ""Tersangka ditempatkan di tempat yang khusus. Tapi selagi proses hukum berjalan kami juga akan koordinasi dengan Dinas Kesehatan bagaimana penanganannya,"" sambungnya .Polisi masih mendalami terkait dugaan adanya kekerasan seksual kepada anak-anak panti asuhan. Namun, hasil pemeriksaan sementara belum ada sehingga pelaku dapat dijerat pasal kekerasan terhadap anak. ""Belum ada (kekerasan seksual) yang dialami anak-anak. Masih pendalaman proses penyelidikan, "" lanjutnya .Hingga saat ini sudah ada 24 saksi yang diperiksa terdiri dari anak-anak panti asuhan hingga masyarakat sekitar. Berdalih untuk disiplin dan anak-anak tak malas. Dari 39 anak yang ada di panti asuhan, 18 diantaranya mengaku sebagai korban kekerasan baik verbal maupun fisik. Kekerasan ini dilakukan tersangka karena merasa kesal dengan anak-anak panti asuhan yang malas dan tidak disiplin.Petugas juga masih mendalami kesaksian dari istri tersangka yang mengatakan Hidayatullah memiliki riwayat gangguan jiwa. ""Informasi dari istrinya memang begitu. Ini juga akan kami buktikan dan sudah komunikasi dengan Rumah sakit Charitas karena di sana dia melakukan pemeriksaan,"" ucap Kombes Pol Mokhammad Ngajib. ""Tapi untuk kekerasan tersangka melakukan itu dalam keadaan sadar,"" bebernya.",Pengasuh
"Miris! 2 Hari Hilang Balita Perempuan Ditemukan Meninggal, Wajahnya Ditutup Lakban","Jumat, 20 September 2024 12:18 WIB",https://aceh.tribunnews.com/2024/09/20/miris-2-hari-hilang-balita-perempuan-ditemukan-meninggal-wajahnya-ditutup-lakban,"Miris! 2 Hari Hilang Balita Perempuan Ditemukan Meninggal, Wajahnya Ditutup Lakban. Arif menyebut saat itu korban sedang bermain dan menggambar di kamar dengan kondisi rumah terkunci. Peristiwa miris menjadi pelajaran bagi orang lain yang memiliki anak kecil.Hal ini agar berhati-hati menjaga anak atau menitipkan balita di rumah. Sebab penyesalan jika terjadi hal buruk tidak bisa mengulang lagi. APH, balita perempuan asal Komplek BBS RT/RW 01/04 Kelurahan Ciwedus, Kecamatan Cilegon, Kota Cilegon diduga menjadi korban penculikan oleh orang tidak dikenal. Setelah dua hari dikabarkan hilang, APH ditemukan tewas di pesisir Pantai Cihara, Kabupaten Lebak pada Kamis (19/9/2024) pagi. Arif, tetangga korban mengatakan APH hilang saat ditinggal sendirian di kamar kontarakannya pada Selasa (17/9/2024) siang. ""Kejadian sekitar jam 1 siang, posisi si ibu lagi jemput suaminya untuk makan siang dan si anak berada di dalam rumah,"" ujarnya saat ditemui di rumah korban, Kamis (19/9/2024).Arif menyebut saat itu korban sedang bermain dan menggambar di kamar dengan kondisi rumah terkunci. ""Tidak lama setelah ibunya pergi sekitar 5 hingga 10 menit si ibunya balik, ketika si ibunya balik, posisi si anak sudah tidak ada di dalam kamar,"" ungkapnya. Saat tahu APH tak ada di rumah, sang ibu pun panik dan memberitahu istri Arif yang sedang sakit di dalam rumah yang berada tepat di samping rumah korban. Arif mengatakan ada kabar yang mengatakan korban diculik oleh orang yang tak dikenal. ""Diduga ada yang masuk, (mungkin diculik) karena termasuk rapi, soalnya pintu ditutup lagi,"" jelasnya. Bahkan, kata dia, posisi korban keluar rumah sudah membawa sandal yang ada di depan rumahnya dengan posisi pintu rumah tertutup rapi.",Orang asing
"Nasib 2 Bocah yang Disiksa Ibu Tiri di Jakarta Utara, Korban Harus Jalani Operasi Bagian Kepala","Rabu, 18 September 2024 11:35 WIB",https://aceh.tribunnews.com/2024/09/18/nasib-2-bocah-yang-disiksa-ibu-tiri-di-jakarta-utara-korban-harus-jalani-operasi-bagian-kepala,"Nasib 2 Bocah yang Disiksa Ibu Tiri di Jakarta Utara, Korban Harus Jalani Operasi Bagian Kepala. Kodisi bocah perempuan NRA (6) cukup memprihatinkan setelah sempat mengalami kejang-kejang dan tidak sadarkan diri.Bocah tersebut kejang karena dianiaya ibu tirinya berinisial DM (26).  Kini korban harus menjalani operasi pada bagian kepalanya.Hal tersebut diungkapkan Wakasat Reskrim Polres Metro Jakarta Utara, AKP Lukman, Rabu (18/9/204). Lukman mengatakan NRA saat ini tengah menjalani operasi pada bagian kepala pasca kejadian penganiayaan yang terjadi di rumah Kontrakan Jl. Kalibaru Barat No.15 RT. 012/012 Kelurahan Kalibaru Kecamatan Cilincing Jakarta Utara, Senin (16/9/2024). ""Yang satu (NRA) masih dalam proses operasi kepalanya,"" katanya. Sedangkan korban satunya masih balita MMA (4) saat ini juga menjalani perawatan medis di rumah sakit. Kedua korban disebut polisi saat ini didampingi oleh bapak kandungnya.""Untuk kedua korban hari ini masih di rumah sakit. Ditemani bapaknya,"" ucap Lukman. Bapak kandung kedua bocah malang itu sedang berada di daerah Indramayu untuk bekerja. Diberitakan sebelumnya, seorang ibu muda berinisial DM di Cilincing, Jakarta Utara menganiaya dua anak tirinya. Penganiayaan dilakukan disebuah rumah secara brutal.Kasus kekerasan tersebut, terjadi di rumah kontrakan, Jalan Kalibaru Barat Nomor 15 RT 012/012 Kelurahan Kalibaru, Kecamatan Cilincing, Jakarta Utara, Senin (16/9/2024). Korban pertama berinisial NRA ditemukan dalan kondisi kejang-kejang dan sempat tidak sadarkan diri. ",Keluarga
"Tampang Ibu Tiri yang Tega Siksa Dua Anaknya yang Masih Bocah, Korban Alami Kejang hingga Memar","Selasa, 17 September 2024 17:32 WIB",https://aceh.tribunnews.com/2024/09/17/tampang-ibu-tiri-yang-tega-siksa-dua-anaknya-yang-masih-bocah-korban-alami-kejang-hingga-memar,"Tampang Ibu Tiri yang Tega Siksa Dua Anaknya yang Masih Bocah, Korban Alami Kejang hingga Memar. Inilah tampang ibu tiri yang tega menganiaya dua anak yang masih bocah di Cilincing Jakarta Utara. Pelaku berinisial DM (26) tega menyiksa dua bocah yang merupakan anak tirinya berinisial NRA (6) dan MAA (4) secara brutal. Peristiwa tersebut terjadi di rumah Kontrakan Jl. Kalibaru Barat No.15 RT. 012/012 Kelurahan Kalibaru Kecamatan Cilincing Jakarta Utara, Senin (16/9/2024). Akibat mengalami penyiksaan dari ibu tiri, dua bocah mengalami memar di sekujur tubuh dan benjol di kepala. Tak hanya luka memar, korban pun mengalami kejang setelah dianiaya pelaku DM. Berdasarkan keterangan saksi yang dikumpulkan kepolisian kronologis kejadian tersebut terungkap. Pihak kepolisian sudah mendatangi tempat kejadian perkara tindakan kekerasan terhadap anak di bawah umur. Sejumlah saksi-saksi juga sudah dimintai keterangannya yakni tetangga korban yakni Siti Aisyah, Diza Eka Lestari, dan Ahmad selaku Ketua RT. Kapolsek Cilincing Jakarta Utara Kompol Fernando Saharta Saragi mengatakan dari keterangan saksi bahwa pada hari Senin( 16/9/2024) sekitar pukul 07.00 wib terdengar suara seperti orang mengguyur air dan benturan ke dinding yang berasal dari rumah kontrakan pelaku. Selanjutnya sekitar pukul 08.30 Wib, pelaku keluar dari rumah dan meminta tolong kepada saksi lantaran korban NRA dalam keadaan kejang-kejang dan tidak sadarkan diri.Pelaku menjelaskan kepada bahwa tidak mengetahui penyebab korban NRA mengalami kejang-kejang (sampai tidak sadarkan diri),ucap Fernando. Kemudian pukul 09.00 WIB, pelaku dan langsung membawa korban NRA ke Bidan Hayati di wilayah Kalibaru namun disarankan untuk di bawa ke RSUD Koja. Diketahui kondisi NRA mengalami luka memar benjol di kepala sebelah kiri dan luka memar di sekujur tubuh (diduga bekas cubitan dan pukulan). ",Keluarga
"Kronologi Iwan Hasan Bakar Putrinya Berusia 13 Tahun di Ternate, Kesal Gegara Main Sering Tak Izin","Minggu, 15 September 2024 13:23 WIB",https://aceh.tribunnews.com/2024/09/15/kronologi-iwan-hasan-bakar-anak-perempuan-13-tahun-di-ternate-kesal-gegara-main-sering-tak-izin,"Kronologi Iwan Hasan Bakar Putrinya Berusia 13 Tahun di Ternate, Kesal Gegara Main Sering Tak Izin. Seorang ayah di Ternate, Maluku Utara tega membakar putrinya sendiri yang berusia 13 tahun. Aksi tak terpuji ini diduga karena sang ayah emosi karena  anaknya pergi tanpa pamit. Pelaku bernama IH alias Iwan Hasan tega membakar MH, anak gadis berusia 13 tahun.Korban mengalami luka bakar 65 persen. Peristiwa ini terjadi di rumah mereka di Kelurahan Kota Baru, Ternate Tengah, Kota Ternate, Maluku Utara, Kamis (12/9/2024) sekira pukul 00.40 WIT. Peristiwa bermula saat korban meninggalkan rumah bersama temannya, Selasa (10/9/2024) sekira pukul 01.20 WIT. MH berangkat ke Sofifi, Kecamatan Obe Utara, Kota Tidore, Maluku Utara tanpa memberi tahu orang tuanya.Akan tetapi teman MH lebih dulu pulang ke Ternate, sedangkan korban masih berada di Sofifi. Mengetahui hal tersebut, IH lantas mendatangi teman MH untuk mengetahui keberadaan anaknya. Setelah mendapat informasi dari teman MH yang sama-sama perempuan, pelaku lantas berangkat ke Sofifi bersama teman MH Rabu (11/9/2024) malam sekira pukul 19.30 WIT. Korban pun ditemukan dan dibawa pulang pelaku ke rumahnya di Ternate sekira pukul 22.00 WIT. Saat tiba di rumah, Kelurahan Kota Baru, Ternate Tengah, pelaku lantas menganiaya korban setelah tak puas dengan alasan korban pergi meninggalkan rumah. Pelaku yang emosi mengambil gunting lalu memotong rambut putrinya.Setelah itu, pelaku membeli lilin dan meneteskan ke kaki korban.",Keluarga
"Nasib Salmin Saleh Sekdis Pariwisata Maluku Lecehkan Siswi Magang, Ajak Korban Berhubungan Badan","Selasa, 10 September 2024 19:16 WIB",https://aceh.tribunnews.com/2024/09/10/nasib-salmin-saleh-sekdis-pariwisata-maluku-lecehkan-siswi-magang-ajak-korban-berhubungan-badan,"Nasib Salmin Saleh Sekdis Pariwisata Maluku Lecehkan Siswi Magang, Ajak Korban Berhubungan Badan. Nasib Sekretaris Dinas Pariwisata Provinsi Maluku, Salmin Saleh dilaporkan atas kasus pencabulan terhadap anak di bawah umur. Saleh nekat mencabuli AK (16), siswi SMK yang magang di Dinas Pariwisata Maluku. Tak hanya mencabuli, Saleh juga merayu korban untuk berhubungan intim, tapi ditolak.Perbuatan bejat Saleh terungkap setelah korban mengadukan kejadian yang menimpanya kepada keluarganya. Kini Salmin Saleh dilaporkan atas kasus pencabulan terhadap anak di bawah umur.Pelaporan itu dilayangkan kakak kandung korban, AS ke Mapolresta Pulau Ambon dan Pulau-pulau Lease. Dengan Nomor: LP/B/327/IX/2024/SPKT/Resta Ambon/Polda Maluku tertanggal 7 September 2024. AS mengungkapkan adiknya, AK mendapat perlakuan kekerasan seksual dari terduga pelaku sekitar pukul 07.00 WIT di ruangan Kantor Dinas Pariwisata Provinsi Maluku, Jumat (6/9/2024). ""Adik saya dilecehkan saat ruangan sepi tidak ada orang, dia takut dan gemetar,"" kata AS, Minggu (8/9/2024). Kronologi KejadianAS, kakak kandung korban menuturkan aksi bejat pelaku terjadi di kantor Dinas Pariwisata Maluku, Jumat (6/9/2024). AS menjelaskan, adiknya telah menceritakan perbuatan tak bermoral Saleh kepada keluarga seusai kejadian itu menimpanya.Menurut AS, saat berada di kantor, Saleh tiba-tiba menghampiri adiknya dan meremas bahunya. Setelah itu dia meremas area sensitif korban.",Orang asing
Anak Cut Intan Nabila juga Jadi Korban KDRT: KPAI: Terjadi di Ranah Privat yang Sulit Ditembus,"Rabu, 14 Agustus 2024 18:46 WIB",https://aceh.tribunnews.com/2024/08/14/anak-cut-intan-nabila-juga-jadi-korban-kdrt-kpai-terjadi-di-ranah-privat-yang-sulit-ditembus,"Anak Cut Intan Nabila juga Jadi Korban KDRT: KPAI: Terjadi di Ranah Privat yang Sulit Ditembus. ""Situasi keluarga yang berada dalam konflik, seringkali sulit sekali di intervensi, karena terjadi di ranah privat, yang sulit ditembus. Yang sulit disentuh siapapun. Apalagi dilapisi ikatan suci sebuah pernikahan, tentu siapapun tidak pernah membayangkan akan terjadi sebaliknya,"" kata Jasra. Dalam kasus KDRT, polisi telah menangkap suami dari Intan, Armor Toreador di salah satu tempat kawasan Kemang, Mampang Prapatan, Jakarta Selatan.Sudah tertangkap (Armor Toreador), kata Kapolres Bogor AKBP Rio Wahyu Anggoro saat dikonfirmasi, Selasa (13/8/2024) . Aksi itu terekam kamera CCTV dan diunggah Intan di akun instagramnya, @cut.intannabila. Dalam video, Intan, suami, dan bayinya tengah berada di kasur.Dalam keterangan unggahan tersebut, Intan mengaku tetap bertahan dengan suaminya meski mengalami KDRT karena alasan anak. Ada puluhan video lain yang saya simpan sebagai bukti. 5 tahun berumah tangga, sudah banyak nama wanita mewarnai rumah tangga saya. Beberapa bahkan teman saya, tulis Intan di caption. Intan mengaku sudah berkali-kali memaafkan suaminya.Namun, kejadian serupa tetap berulang. Ternyata benar, perselingkuhan dan KDRT tidak akan pernah berubah. Maaf saya jika selama ini menutup diri, membuat beberapa konten menyinggung,tutur Intan. Saya seorang diri tidak pernah membuka aib rumah tangga saya, saya jaga martabatnya. Hari ini, saya sudah tidak bisa menahan semua sendiri, lanjut dia. Komisi Perlindungan Anak Indonesia (KPAI) menyoroti kasus dugaan kekerasan dalam rumah tangga (KDRT) yang dialami selebgram Cut Intan Nabila oleh suaminya Armor Toreador. Sebab, kekerasan ini bukan hanya dialami oleh Intan, tetapi dikabarkan juga terjadi kepada anaknya. Komisioner KPAI, Jasra Putra mengatakan, kekerasan berulang dengan waktu cukup lama yang dialami oleh Intan dan anaknya itu sebetulnya mengancam nyawa.",Keluarga
